CustomerId,Balance,NumOfProducts,HasCrCard,Tenure,IsActiveMember,Exited,,
15785865,€91285.13,2,Yes,9,Yes,0,,
15645942,€0.0,2,Yes,2,Yes,0,,
15688691,€110610.41,2,Yes,9,Yes,1,,
15592736,€102994.04,1,No,5,No,1,,
15673529,€59893.85,2,No,4,No,0,,
15724145,€149318.55,1,No,8,No,0,,
15704629,€116409.55,1,Yes,1,Yes,0,,
15597896,€127760.07,1,No,0,No,1,,
15731790,€132591.36,1,Yes,6,Yes,1,,
15634719,€0.0,2,No,0,No,0,,
15703205,€113402.14,2,Yes,5,Yes,0,,
15567333,€0.0,2,No,7,No,0,,
15754537,€0.0,1,No,0,No,0,,
15612030,€0.0,2,Yes,9,Yes,0,,
15573242,€136953.47,1,Yes,6,Yes,0,,
15601892,€0.0,2,Yes,8,Yes,0,,
15663885,€0.0,1,Yes,5,Yes,0,,
15701096,€123863.64,1,No,8,No,0,,
15710450,€120811.89,1,Yes,7,Yes,0,,
15790846,€148430.55,1,Yes,2,Yes,0,,
15658956,€47869.69,2,Yes,6,Yes,0,,
15755223,€150926.99,2,No,7,No,0,,
15787318,€103163.35,1,No,6,No,1,,
15737310,€130206.28,1,No,10,No,0,,
15763665,€136674.51,2,No,4,No,0,,
15668818,€200322.45,1,Yes,2,Yes,0,,
15765812,€0.0,2,Yes,1,Yes,0,,
15704844,€80927.56,1,Yes,7,Yes,0,,
15744582,€0.0,3,No,10,No,1,,
15616700,€0.0,2,Yes,9,Yes,0,,
15683521,€142574.71,2,No,0,No,0,,
15583049,€160426.07,1,Yes,7,Yes,0,,
15643752,€116160.23,1,No,5,No,0,,
15620398,€98683.47,2,No,5,No,0,,
15715707,€118829.03,2,Yes,3,Yes,0,,
15814209,€118870.92,1,No,1,No,0,,
15733768,€0.0,1,Yes,1,Yes,0,,
15755242,€0.0,1,Yes,2,Yes,0,,
15729412,€107192.38,1,Yes,4,Yes,0,,
15746564,€108010.78,1,Yes,3,Yes,0,,
15588446,€0.0,2,No,3,No,0,,
15665221,€129837.72,2,Yes,7,Yes,0,,
15640846,€106458.31,4,No,3,No,1,,
15700209,€97009.15,1,Yes,9,Yes,0,,
15658360,€122929.42,2,No,9,No,0,,
15602735,€152296.83,4,Yes,6,Yes,1,,
15724834,€0.0,2,No,1,No,0,,
15800062,€0.0,1,No,8,No,1,,
15685300,€128993.76,2,No,6,No,0,,
15760102,€0.0,1,No,5,No,0,,
15787026,€185267.45,2,Yes,0,Yes,0,,
15653696,€0.0,2,No,9,No,0,,
15788946,€116805.82,1,No,3,No,0,,
15600724,€129750.68,1,No,5,No,0,,
15574324,€129177.01,2,Yes,2,Yes,0,,
15707144,€82506.72,2,No,6,No,0,,
15775891,€107247.69,1,Yes,2,Yes,1,,
15711789,€0.0,1,No,3,No,1,,
15600879,€157780.93,2,No,3,No,0,,
15681196,€172170.36,1,Yes,1,Yes,0,,
15716000,€0.0,2,Yes,2,Yes,0,,
15766776,€0.0,1,Yes,1,Yes,0,,
15680278,€75361.44,1,No,9,No,1,,
15688637,€0.0,2,Yes,4,Yes,0,,
15591179,€0.0,2,Yes,2,Yes,0,,
15677435,€98263.46,2,No,0,No,0,,
15698619,€0.0,2,Yes,9,Yes,0,,
15581036,€109308.79,2,No,3,No,1,,
15622117,€0.0,2,No,8,No,0,,
15599301,€164365.44,1,Yes,6,Yes,0,,
15581548,€98800.0,1,No,5,No,0,,
15586870,€193125.85,1,Yes,4,Yes,0,,
15735263,€51522.75,1,Yes,5,Yes,0,,
15765322,€84284.48,2,Yes,5,Yes,0,,
15582944,€0.0,2,No,5,No,0,,
15687162,€119889.84,1,No,9,No,1,,
15644962,€137910.45,1,Yes,4,Yes,0,,
15612615,€0.0,2,No,6,No,0,,
15813439,€100116.82,1,No,5,No,0,,
15604544,€166082.15,2,Yes,4,Yes,0,,
15761348,€0.0,2,No,0,No,0,,
15785078,€0.0,1,No,3,No,0,,
15759874,€148595.55,1,No,3,No,1,,
15643658,€94078.97,2,No,2,No,0,,
15713267,€0.0,2,Yes,5,Yes,0,,
15737782,€0.0,1,Yes,9,Yes,0,,
15815490,€164948.98,3,No,2,No,1,,
15679410,€140549.4,1,No,4,No,1,,
15756241,€152509.25,1,Yes,2,Yes,0,,
15688409,€191864.51,1,No,2,No,1,,
15742272,€96418.09,1,No,8,No,1,,
15717898,€131945.94,1,Yes,2,Yes,0,,
15769582,€0.0,2,Yes,3,Yes,0,,
15635660,€142910.15,1,No,9,No,1,,
15576723,€0.0,2,Yes,7,Yes,0,,
15591577,€146311.58,1,Yes,3,Yes,0,,
15582325,€87894.26,1,No,2,No,1,,
15693947,€97445.49,2,No,5,No,0,,
15760446,€0.0,1,Yes,9,Yes,1,,
15611105,€0.0,2,Yes,7,Yes,0,,
15630920,€154485.74,2,No,2,No,0,,
15574910,€115625.07,1,No,2,No,0,,
15756472,€108396.67,1,No,7,No,0,,
15682890,€65095.41,2,Yes,5,Yes,0,,
15641994,€103018.45,1,No,1,No,1,,
15733297,€84764.79,1,Yes,10,Yes,0,,
15767793,€0.0,2,No,10,No,0,,
15725698,€115680.81,1,Yes,4,Yes,0,,
15813532,€0.0,2,No,5,No,0,,
15576760,€73088.06,2,No,5,No,0,,
15732102,€150905.03,2,No,3,No,0,,
15739046,€143054.85,1,Yes,9,Yes,0,,
15631927,€0.0,2,No,7,No,0,,
15672115,€0.0,2,Yes,6,Yes,0,,
15618765,€99948.45,1,Yes,0,Yes,0,,
15679148,€115451.05,2,No,3,No,0,,
15728474,€108235.91,1,Yes,4,Yes,0,,
15636999,€0.0,1,Yes,8,Yes,1,,
15754261,€98795.61,2,No,2,No,0,,
15629150,€0.0,2,No,1,No,0,,
15736274,€0.0,2,No,8,No,0,,
15627697,€0.0,2,Yes,2,Yes,0,,
15721585,€113146.98,2,Yes,3,Yes,0,,
15639946,€162532.14,3,No,8,No,1,,
15792176,€92053.44,1,Yes,0,Yes,0,,
15699450,€0.0,2,Yes,7,Yes,0,,
15729954,€0.0,3,No,5,No,1,,
15600103,€104944.1,1,Yes,8,Yes,0,,
15786200,€0.0,2,No,4,No,0,,
15797010,€0.0,2,No,2,No,0,,
15670172,€107879.04,1,Yes,4,Yes,0,,
15627352,€110356.42,1,No,7,No,1,,
15622494,€0.0,2,No,2,No,0,,
15585835,€109783.69,2,No,4,No,0,,
15595071,€149777.0,1,Yes,9,Yes,0,,
15628203,€104339.56,1,No,3,No,0,,
15667190,€85818.18,1,Yes,1,Yes,0,,
15780212,€212692.97,1,No,4,No,0,,
15766869,€89696.84,2,Yes,1,Yes,0,,
15775741,€0.0,2,Yes,9,Yes,0,,
15628170,€68067.24,1,No,9,No,0,,
15701318,€148564.66,1,Yes,9,Yes,0,,
15710928,€136354.16,1,Yes,8,Yes,0,,
15682547,€122214.0,1,Yes,1,Yes,0,,
15631170,€0.0,2,Yes,3,Yes,0,,
15648702,€119684.88,2,Yes,6,Yes,0,,
15783444,€135139.33,1,Yes,3,Yes,0,,
15809178,€146100.75,1,No,9,No,1,,
15806688,€123110.9,3,Yes,8,Yes,1,,
15576824,€111760.4,3,Yes,3,Yes,1,,
15675422,€110728.39,1,Yes,9,Yes,0,,
15681550,€121558.46,1,Yes,8,Yes,0,,
15812628,€120623.21,1,No,8,No,0,,
15597951,€114713.57,1,Yes,4,Yes,0,,
15807045,€103457.76,1,No,3,No,0,,
15581748,€101134.87,2,Yes,2,Yes,0,,
15770420,€78136.36,2,Yes,10,Yes,0,,
15608230,€0.0,2,No,1,No,0,,
15730339,€133446.34,1,No,3,No,0,,
15712584,€0.0,2,Yes,7,Yes,0,,
15592816,€108076.33,1,No,1,No,1,,
15641480,€131354.25,1,No,5,No,0,,
15708505,€62974.64,2,Yes,7,Yes,0,,
15791131,€143340.44,1,No,2,No,0,,
15618225,€116993.43,2,No,8,No,0,,
15644724,€58662.92,2,Yes,4,Yes,0,,
15662098,€128808.65,3,No,3,No,1,,
15723894,€137555.44,1,No,7,No,0,,
15787699,€142393.11,1,Yes,4,Yes,0,,
15687738,€0.0,2,No,8,No,0,,
15576126,€125785.23,1,Yes,2,Yes,0,,
15658889,€136444.25,1,No,4,No,1,,
15667046,€121527.4,1,No,7,No,0,,
15669957,€144696.75,1,Yes,9,Yes,0,,
15655794,€0.0,2,Yes,8,Yes,0,,
15599829,€0.0,2,Yes,10,Yes,0,,
15753332,€128140.17,1,No,8,No,1,,
15671124,€120383.41,1,Yes,6,Yes,0,,
15767474,€0.0,3,Yes,9,Yes,1,,
15720671,€129735.3,2,Yes,8,Yes,0,,
15626787,€185078.26,1,No,8,No,1,,
15774491,€0.0,2,No,6,No,0,,
15579647,€0.0,1,Yes,0,Yes,0,,
15625522,€0.0,2,Yes,7,Yes,0,,
15765806,€144591.96,1,Yes,1,Yes,0,,
15566708,€0.0,2,No,4,No,1,,
15668347,€0.0,2,No,6,No,0,,
15575214,€0.0,1,No,7,No,0,,
15591123,€100194.44,1,Yes,2,Yes,0,,
15573280,€145295.31,2,Yes,6,Yes,0,,
15589018,€106070.29,2,Yes,3,Yes,0,,
15654495,€120621.89,1,Yes,6,Yes,0,,
15597265,€0.0,2,Yes,7,Yes,0,,
15733876,€0.0,2,Yes,9,Yes,0,,
15677217,€0.0,1,Yes,1,Yes,0,,
15747265,€171283.91,1,Yes,10,Yes,0,,
15713379,€0.0,2,Yes,4,Yes,0,,
15730433,€128218.47,1,No,1,No,1,,
15693347,€0.0,2,Yes,5,Yes,0,,
15715465,€77776.39,1,No,7,No,0,,
15680736,€124978.19,2,Yes,6,Yes,0,,
15610765,€0.0,2,No,1,No,0,,
15650034,€0.0,1,Yes,1,Yes,0,,
15782468,€109799.55,2,Yes,3,Yes,1,,
15685109,€0.0,2,No,7,No,0,,
15776233,€125397.21,1,No,8,No,1,,
15761141,€0.0,2,Yes,10,Yes,0,,
15781702,€111347.37,2,Yes,9,Yes,0,,
15790235,€104291.41,2,Yes,8,Yes,0,,
15641416,€94867.18,2,Yes,9,Yes,1,,
15775234,€0.0,2,No,8,No,0,,
15659475,€135703.59,2,No,6,No,0,,
15642202,€106453.53,2,Yes,5,Yes,0,,
15771417,€132412.38,1,No,7,No,1,,
15585100,€124401.6,1,No,9,No,1,,
15700487,€118022.06,3,No,6,No,1,,
15726589,€82531.11,1,No,1,No,0,,
15747503,€184552.12,1,No,0,No,1,,
15595883,€127278.31,1,Yes,4,Yes,0,,
15663826,€0.0,1,Yes,3,Yes,0,,
15742820,€0.0,2,Yes,2,Yes,0,,
15624793,€184244.86,1,No,5,No,0,,
15597930,€59669.43,1,No,8,No,1,,
15665110,€79543.59,1,Yes,7,Yes,0,,
15770719,€151553.19,1,Yes,6,Yes,0,,
15731327,€166527.88,2,Yes,2,Yes,0,,
15576044,€150329.15,1,No,6,No,0,,
15775662,€121911.59,1,No,8,No,0,,
15646817,€156773.78,2,No,9,No,0,,
15596060,€127864.26,1,Yes,8,Yes,0,,
15723299,€113709.28,1,Yes,4,Yes,1,,
15636982,€79974.55,1,Yes,7,Yes,0,,
15751175,€0.0,2,Yes,2,Yes,0,,
15618936,€0.0,1,No,5,No,1,,
15787529,€0.0,1,No,0,No,1,,
15780128,€144427.96,2,No,3,No,0,,
15615991,€99263.09,1,Yes,7,Yes,0,,
15757001,€79368.87,2,Yes,2,Yes,0,,
15595388,€0.0,2,Yes,10,Yes,0,,
15699550,€0.0,2,Yes,9,Yes,0,,
15581620,€0.0,3,Yes,2,Yes,0,,
15600934,€125095.94,1,No,7,No,1,,
15738672,€162485.8,2,No,2,No,0,,
15721307,€95668.82,2,No,1,No,0,,
15619280,€0.0,2,No,4,No,0,,
15768244,€0.0,2,Yes,8,Yes,0,,
15806837,€0.0,1,No,4,No,0,,
15643496,€74197.38,2,No,5,No,0,,
15813916,€89688.94,1,Yes,1,Yes,0,,
15626385,€103121.33,2,Yes,10,Yes,0,,
15603582,€0.0,1,No,3,No,0,,
15764351,€120170.07,1,Yes,5,Yes,0,,
15667938,€149136.31,2,Yes,9,Yes,0,,
15576360,€141136.79,1,Yes,1,Yes,0,,
15628813,€152341.55,1,No,4,No,0,,
15584190,€120026.98,2,Yes,7,Yes,0,,
15716449,€132168.28,1,No,9,No,0,,
15759913,€85200.82,2,Yes,6,Yes,0,,
15701555,€84903.33,2,Yes,1,Yes,0,,
15758482,€0.0,2,No,0,No,0,,
15758171,€0.0,1,Yes,4,Yes,0,,
15680346,€0.0,1,No,8,No,0,,
15649124,€121535.18,1,No,9,No,0,,
15812917,€116662.96,2,Yes,6,Yes,0,,
15768455,€0.0,2,Yes,8,Yes,0,,
15703059,€124829.16,1,Yes,6,Yes,0,,
15646196,€155180.56,2,No,2,No,0,,
15585451,€108262.87,1,Yes,1,Yes,0,,
15714057,€0.0,2,No,4,No,0,,
15748473,€0.0,2,No,5,No,0,,
15785782,€0.0,1,Yes,2,Yes,1,,
15693233,€99812.88,2,Yes,6,Yes,0,,
15757521,€132164.26,1,Yes,2,Yes,0,,
15812513,€103583.05,1,No,10,No,1,,
15674950,€142406.43,2,No,4,No,0,,
15678572,€99842.5,2,No,7,No,1,,
15713608,€0.0,2,Yes,5,Yes,0,,
15579262,€0.0,1,No,9,No,0,,
15610426,€81042.42,1,Yes,5,Yes,0,,
15776454,€0.0,1,No,5,No,1,,
15771483,€0.0,2,Yes,6,Yes,0,,
15648489,€199689.49,1,Yes,4,Yes,1,,
15646609,€142645.43,1,No,1,No,0,,
15693203,€0.0,2,Yes,5,Yes,0,,
15813067,€110219.14,1,No,3,No,1,,
15769829,€0.0,2,Yes,3,Yes,0,,
15662434,€0.0,2,No,3,No,0,,
15773503,€0.0,2,No,4,No,0,,
15705890,€142072.02,1,No,7,No,0,,
15711398,€0.0,2,No,6,No,0,,
15752375,€149564.61,1,No,8,No,0,,
15659175,€0.0,2,No,9,No,0,,
15597033,€153366.13,1,Yes,8,Yes,0,,
15590228,€76467.16,1,Yes,6,Yes,0,,
15631848,€121508.28,1,Yes,9,Yes,0,,
15654211,€0.0,1,Yes,1,Yes,0,,
15707968,€73211.12,2,No,8,No,1,,
15594084,€0.0,2,No,9,No,0,,
15651093,€0.0,2,Yes,1,Yes,0,,
15798824,€92674.94,2,No,0,No,0,,
15671591,€96196.24,4,No,3,No,1,,
15707189,€114391.62,1,Yes,1,Yes,0,,
15733581,€80262.66,1,No,9,No,0,,
15641640,€173331.52,1,No,7,No,0,,
15585284,€147285.52,1,Yes,7,Yes,0,,
15617866,€119785.47,2,Yes,5,Yes,0,,
15667751,€140137.15,1,No,1,No,0,,
15669411,€107467.56,1,No,6,No,1,,
15789425,€98218.04,2,No,8,No,1,,
15570943,€133607.75,1,Yes,2,Yes,0,,
15685829,€0.0,2,Yes,3,Yes,0,,
15721917,€95139.41,1,Yes,8,Yes,0,,
15776047,€0.0,2,Yes,3,Yes,0,,
15716024,€0.0,2,No,5,No,0,,
15675328,€0.0,2,No,6,No,0,,
15604314,€97331.19,1,No,1,No,0,,
15658339,€139265.63,2,Yes,2,Yes,0,,
15630402,€0.0,1,Yes,9,Yes,0,,
15689616,€168094.01,1,No,5,No,0,,
15774224,€131563.88,2,No,5,No,0,,
15701291,€0.0,2,No,3,No,0,,
15719606,€0.0,2,No,9,No,0,,
15644119,€0.0,1,Yes,3,Yes,0,,
15646859,€107363.29,1,Yes,7,Yes,0,,
15606836,€94493.03,1,Yes,2,Yes,0,,
15664150,€170214.23,2,No,9,No,0,,
15624510,€139781.06,1,No,6,No,1,,
15810944,€0.0,2,No,7,No,0,,
15668575,€148610.41,3,Yes,8,Yes,1,,
15603246,€170241.7,2,Yes,2,Yes,0,,
15804002,€128306.83,1,Yes,1,Yes,0,,
15728773,€0.0,2,Yes,7,Yes,0,,
15598044,€0.0,1,Yes,3,Yes,0,,
15694829,€175454.0,1,Yes,7,Yes,0,,
15600575,€0.0,2,No,6,No,0,,
15727311,€100885.93,2,Yes,0,Yes,0,,
15570769,€93320.8,1,Yes,9,Yes,0,,
15606274,€63176.44,2,Yes,6,Yes,0,,
15746139,€139451.67,1,No,2,No,0,,
15704987,€49113.75,1,No,8,No,0,,
15628972,€123906.22,3,Yes,1,Yes,1,,
15697686,€0.0,2,Yes,6,Yes,0,,
15733883,€0.0,2,No,7,No,0,,
15617482,€131441.51,1,No,1,No,1,,
15704583,€0.0,1,No,2,No,1,,
15621083,€136325.48,2,Yes,6,Yes,1,,
15649487,€113150.44,2,No,4,No,1,,
15736760,€0.0,1,No,9,No,0,,
15714658,€0.0,2,Yes,4,Yes,0,,
15599081,€102785.16,1,Yes,8,Yes,0,,
15705113,€83264.28,1,No,6,No,0,,
15631159,€72252.64,2,Yes,4,Yes,0,,
15792818,€148051.52,1,No,6,No,0,,
15633531,€138489.66,1,Yes,9,Yes,0,,
15744529,€0.0,2,Yes,8,Yes,0,,
15669656,€111589.33,1,Yes,6,Yes,0,,
15581198,€122104.79,1,No,0,No,1,,
15729054,€96106.83,1,Yes,4,Yes,0,,
15573452,€115930.87,1,No,7,No,0,,
15776733,€124513.66,2,No,7,No,0,,
15724858,€0.0,1,No,9,No,1,,
15713144,€0.0,1,No,8,No,0,,
15690188,€0.0,1,Yes,7,Yes,1,,
15689425,€100988.39,2,No,8,No,0,,
15671766,€118577.24,1,Yes,10,Yes,0,,
15782806,€0.0,2,No,6,No,0,,
15764419,€0.0,2,Yes,5,Yes,0,,
15591915,€0.0,1,Yes,2,Yes,1,,
15772798,€0.0,2,Yes,5,Yes,0,,
15792008,€0.0,2,Yes,9,Yes,0,,
15715541,€113311.11,1,Yes,9,Yes,0,,
15639277,€0.0,1,No,9,No,0,,
15798850,€0.0,2,No,7,No,0,,
15776348,€124365.42,1,No,4,No,1,,
15727696,€147249.29,2,Yes,1,Yes,0,,
15793813,€103688.19,1,Yes,7,Yes,0,,
15694395,€138740.24,2,No,1,No,0,,
15764195,€111900.14,1,Yes,4,Yes,0,,
15744919,€152760.24,1,Yes,0,Yes,0,,
15671655,€143966.3,2,Yes,7,Yes,1,,
15654901,€141556.96,1,No,10,No,0,,
15649136,€0.0,2,Yes,6,Yes,0,,
15775562,€0.0,2,No,5,No,0,,
15807481,€0.0,1,Yes,1,Yes,0,,
15642885,€0.0,2,No,8,No,0,,
15789109,€0.0,1,Yes,10,Yes,1,,
15814004,€0.0,2,Yes,2,Yes,0,,
15673619,€162560.32,1,No,9,No,0,,
15595135,€123229.46,1,No,7,No,0,,
15583681,€76665.71,2,Yes,7,Yes,0,,
15605000,€140278.99,3,Yes,9,Yes,1,,
15718071,€0.0,2,Yes,3,Yes,0,,
15679760,€115764.32,2,No,1,No,0,,
15654574,€131142.53,2,No,5,No,0,,
15577178,€68375.27,1,No,5,No,1,,
15595324,€117833.3,3,No,5,No,1,,
15756932,€0.0,2,Yes,7,Yes,0,,
15726358,€0.0,2,No,7,No,0,,
15595228,€0.0,1,Yes,7,Yes,1,,
15782530,€111093.01,1,No,2,No,0,,
15592877,€132657.55,1,No,9,No,0,,
15651983,€128882.49,1,Yes,9,Yes,1,,
15746737,€69129.59,1,Yes,9,Yes,0,,
15774179,€0.0,2,Yes,6,Yes,0,,
15667265,€121404.64,1,Yes,4,Yes,0,,
15655123,€131355.3,3,No,9,No,1,,
15595917,€102097.33,1,Yes,1,Yes,0,,
15668385,€154863.15,1,Yes,1,Yes,0,,
15709476,€99945.93,2,No,3,No,0,,
15711218,€121704.32,2,No,2,No,0,,
15798659,€0.0,2,No,3,No,0,,
15663939,€138782.76,1,Yes,8,Yes,0,,
15694946,€0.0,2,Yes,9,Yes,0,,
15631912,€136291.71,1,No,8,No,0,,
15768816,€107856.57,2,No,0,No,0,,
15682268,€108348.66,1,No,1,No,1,,
15684801,€93871.95,3,No,1,No,1,,
15636428,€0.0,1,No,1,No,1,,
15809823,€125860.2,1,No,2,No,0,,
15699284,€172713.44,1,No,8,No,0,,
15786993,€0.0,2,Yes,5,Yes,0,,
15709441,€0.0,1,Yes,8,Yes,0,,
15710257,€130786.92,1,Yes,3,Yes,0,,
15582492,€112367.34,1,No,2,No,0,,
15575694,€91091.06,2,No,7,No,0,,
15756820,€106198.5,1,Yes,7,Yes,0,,
15766289,€142669.93,2,No,5,No,0,,
15593014,€112833.35,1,Yes,1,Yes,0,,
15584545,€0.0,2,Yes,5,Yes,0,,
15675949,€0.0,2,Yes,4,Yes,0,,
15672091,€104336.43,2,No,2,No,0,,
15801658,€104305.74,1,Yes,6,Yes,0,,
15706185,€140187.1,2,Yes,5,Yes,0,,
15789863,€0.0,2,No,4,No,0,,
15720943,€114959.12,1,No,1,No,1,,
15697997,€164704.38,1,Yes,5,Yes,1,,
15665416,€119096.55,1,Yes,10,Yes,0,,
15660200,€0.0,2,Yes,1,Yes,0,,
15619653,€0.0,1,No,2,No,1,,
15773447,€0.0,1,No,8,No,0,,
15739160,€115465.28,1,No,9,No,0,,
15689237,€0.0,2,No,4,No,0,,
15679297,€184926.61,1,No,3,No,0,,
15591433,€85957.88,2,No,8,No,0,,
15642725,€114084.6,1,Yes,10,Yes,0,,
15701962,€166930.76,2,No,2,No,0,,
15811613,€0.0,1,No,8,No,0,,
15741049,€0.0,2,Yes,7,Yes,0,,
15724423,€107193.82,2,No,6,No,0,,
15574305,€116275.12,1,Yes,3,Yes,0,,
15678168,€0.0,2,Yes,7,Yes,0,,
15697020,€91068.56,1,No,2,No,0,,
15610801,€123049.21,1,Yes,5,Yes,0,,
15745232,€0.0,2,Yes,6,Yes,0,,
15722758,€0.0,2,No,7,No,0,,
15792102,€137781.65,1,No,3,No,0,,
15675185,€108128.96,2,Yes,2,Yes,0,,
15801247,€105317.73,2,No,10,No,0,,
15725660,€80569.73,1,No,1,No,0,,
15638963,€174852.89,1,Yes,4,Yes,0,,
15800061,€89158.94,3,No,3,No,1,,
15578006,€0.0,2,Yes,10,Yes,0,,
15668504,€89800.14,1,Yes,2,Yes,0,,
15687491,€101207.75,1,No,9,No,1,,
15610403,€106086.42,2,No,1,No,0,,
15741094,€0.0,2,Yes,1,Yes,0,,
15807909,€0.0,2,No,9,No,0,,
15666141,€101440.36,2,Yes,8,Yes,0,,
15617134,€0.0,2,No,4,No,0,,
15783029,€106603.74,2,Yes,7,Yes,0,,
15622833,€130420.2,2,No,10,No,0,,
15746422,€0.0,1,No,1,No,0,,
15750839,€45022.23,1,Yes,2,Yes,0,,
15749130,€74298.43,1,Yes,1,Yes,0,,
15779862,€133003.03,1,Yes,3,Yes,1,,
15767871,€0.0,2,Yes,7,Yes,0,,
15679651,€136689.66,1,No,1,No,0,,
15576219,€0.0,2,Yes,4,Yes,0,,
15699247,€0.0,2,Yes,5,Yes,1,,
15619087,€102520.37,1,Yes,1,Yes,0,,
15605327,€0.0,2,Yes,2,Yes,0,,
15610140,€0.0,2,No,5,No,0,,
15791174,€88382.01,1,Yes,1,Yes,0,,
15602373,€115049.15,2,No,4,No,0,,
15762605,€104796.54,1,Yes,1,Yes,0,,
15598840,€123082.08,1,No,1,No,0,,
15744279,€0.0,2,Yes,8,Yes,0,,
15670619,€0.0,2,No,8,No,0,,
15599533,€0.0,2,Yes,7,Yes,0,,
15757837,€88311.48,2,Yes,3,Yes,0,,
15697574,€0.0,3,Yes,9,Yes,0,,
15578738,€71872.19,1,Yes,7,Yes,0,,
15762228,€110046.93,2,No,6,No,0,,
15614827,€104430.08,1,Yes,8,Yes,0,,
15789815,€0.0,2,No,5,No,0,,
15579781,€138653.51,1,No,10,No,0,,
15587013,€102575.04,1,Yes,7,Yes,0,,
15570932,€137780.74,2,Yes,7,Yes,1,,
15794661,€0.0,2,No,2,No,0,,
15581654,€0.0,2,Yes,7,Yes,0,,
15644296,€105209.54,1,No,8,No,0,,
15614420,€109570.21,2,Yes,0,Yes,0,,
15609653,€118715.86,1,No,6,No,1,,
15594577,€0.0,2,Yes,10,Yes,0,,
15584114,€153393.18,2,Yes,2,Yes,0,,
15673367,€132603.36,1,No,6,No,0,,
15685576,€0.0,2,Yes,6,Yes,0,,
15774727,€129398.01,2,No,1,No,0,,
15694288,€0.0,2,No,3,No,0,,
15603319,€151352.74,1,No,2,No,0,,
15759066,€136836.49,1,No,5,No,1,,
15814816,€91592.06,1,No,4,No,1,,
15724402,€0.0,2,No,8,No,0,,
15571059,€0.0,1,No,3,No,1,,
15674206,€0.0,2,Yes,8,Yes,0,,
15715160,€165536.28,2,Yes,2,Yes,0,,
15730448,€62482.95,1,Yes,5,Yes,0,,
15662067,€68155.59,1,No,8,No,0,,
15779581,€55853.33,2,Yes,3,Yes,1,,
15662901,€0.0,2,Yes,2,Yes,0,,
15689751,€79589.43,1,No,2,No,0,,
15667742,€100880.76,1,Yes,5,Yes,0,,
15738448,€174330.35,2,No,3,No,0,,
15680243,€143390.51,1,No,7,No,0,,
15745083,€91415.76,1,No,8,No,1,,
15708228,€134366.42,1,No,3,No,0,,
15628523,€0.0,2,Yes,3,Yes,0,,
15708196,€88786.81,1,Yes,8,Yes,0,,
15735549,€96814.46,2,Yes,3,Yes,0,,
15809347,€160680.41,1,No,9,No,0,,
15660866,€0.0,2,No,3,No,0,,
15766609,€0.0,2,No,10,No,0,,
15654230,€145537.21,1,No,5,No,0,,
15794566,€0.0,2,Yes,4,Yes,1,,
15800890,€0.0,2,Yes,6,Yes,0,,
15697424,€119370.11,1,Yes,2,Yes,1,,
15724536,€0.0,2,Yes,1,Yes,0,,
15735878,€134381.52,1,No,10,No,1,,
15707596,€114888.74,2,Yes,8,Yes,1,,
15657163,€149332.48,2,No,1,No,0,,
15622478,€105061.74,3,No,7,No,1,,
15779529,€0.0,2,Yes,7,Yes,0,,
15636023,€0.0,1,Yes,10,Yes,1,,
15582066,€0.0,1,Yes,4,Yes,0,,
15666675,€155062.8,1,Yes,7,Yes,0,,
15732987,€88798.34,1,No,3,No,0,,
15789432,€0.0,2,No,6,No,0,,
15663161,€143139.87,1,No,5,No,1,,
15694879,€0.0,2,No,7,No,0,,
15593715,€107027.52,1,No,3,No,0,,
15575002,€140720.93,1,No,4,No,0,,
15622171,€80964.57,2,No,8,No,0,,
15795224,€178585.46,1,No,6,No,1,,
15685346,€135889.13,1,Yes,4,Yes,0,,
15691808,€134919.85,1,No,7,No,0,,
15721007,€115130.34,1,No,8,No,1,,
15794253,€138190.13,2,Yes,6,Yes,0,,
15694453,€131519.49,2,Yes,9,Yes,0,,
15813113,€0.0,1,No,5,No,1,,
15614187,€126935.98,2,Yes,3,Yes,0,,
15619407,€133707.09,1,Yes,4,Yes,0,,
15646227,€97893.2,1,No,1,No,0,,
15660541,€127900.03,1,No,5,No,0,,
15753874,€143835.47,1,Yes,10,Yes,0,,
15617877,€0.0,2,Yes,0,Yes,0,,
15772073,€0.0,1,No,10,No,1,,
15701537,€0.0,1,Yes,2,Yes,1,,
15736228,€129596.77,1,Yes,3,Yes,0,,
15780572,€0.0,2,No,4,No,0,,
15769596,€110407.44,2,No,2,No,1,,
15586996,€0.0,2,Yes,7,Yes,0,,
15722061,€142015.76,2,No,8,No,0,,
15638003,€81370.07,1,Yes,1,Yes,0,,
15775590,€69329.47,1,No,2,No,1,,
15730688,€116755.5,2,Yes,8,Yes,1,,
15753102,€83870.33,1,No,6,No,0,,
15810075,€130694.89,2,Yes,6,Yes,1,,
15723373,€117451.47,1,No,8,No,0,,
15795298,€206868.78,2,Yes,9,Yes,0,,
15584320,€111695.62,1,No,3,No,0,,
15724161,€137285.26,4,No,9,No,1,,
15750056,€149218.39,1,Yes,6,Yes,0,,
15609637,€0.0,2,Yes,7,Yes,0,,
15794493,€0.0,2,Yes,7,Yes,0,,
15569641,€130701.29,1,No,8,No,1,,
15815236,€0.0,2,No,5,No,0,,
15811177,€167949.48,1,No,3,No,0,,
15680587,€131254.81,1,No,4,No,0,,
15672821,€0.0,2,Yes,5,Yes,0,,
